	2682.166666	2023-10-05 07:12:54
	20600.333333	2023-10-12 21:33:00
	825	2023-10-23 07:12:54
	2682.166666	2023-11-04 17:42:00
	20600.333333	2023-11-12 08:02:06
	825	2023-11-22 17:42:00
	2682.166666	2023-12-05 04:11:06
	20600.333333	2023-12-12 18:31:12
	825	2023-12-23 04:11:06
	2682.166666	2024-01-04 14:40:12
	20600.333333	2024-01-12 05:00:18
	825	2024-01-22 14:40:12
	2682.166666	2024-02-04 01:09:18
	20600.333333	2024-02-11 15:29:24
	825	2024-02-22 01:09:18
	20600.333333	2024-03-13 01:58:30
regen10sc6nxu0uc4ss5m4cxdzhwcahc9zte9allwrsh	181000	25
	1	MAINNET
	7541.625	2022-04-13 00:49:12
	7541.625	2022-05-13 11:18:18
	7541.625	2022-06-12 21:47:24
	7541.625	2022-07-13 08:16:30
	7541.625	2022-08-12 18:45:36
	7541.625	2022-09-12 05:14:42
	7541.625	2022-10-12 15:43:48
	7541.625	2022-11-12 02:12:54
	7541.625	2022-12-12 12:42:00
	7541.625	2023-01-11 23:11:06
	7541.625	2023-02-11 09:40:12
	7541.625	2023-03-13 20:09:18
	7541.625	2023-04-13 06:38:24
	7541.625	2023-05-13 17:07:30
	7541.625	2023-06-13 03:36:36
	7541.625	2023-07-13 14:05:42
	7541.625	2023-08-13 00:34:48
	7541.625	2023-09-12 11:03:54
	7541.625	2023-10-12 21:33:00
	7541.625	2023-11-12 08:02:06
	7541.625	2023-12-12 18:31:12
	7541.625	2024-01-12 05:00:18
	7541.625	2024-02-11 15:29:24
	7541.625	2024-03-13 01:58:30
regen10valuxrrt5guceq5eu8tcf566vkegylkanzf68	32327	26
	1	MAINNET
	905.833341	2022-02-10 00:00:00
	905.833333	2022-03-12 10:29:06
	905.833333	2022-04-11 20:58:12
	10586	2022-04-13 00:49:12
	905.833333	2022-05-12 07:27:18
	905.833333	2022-06-11 17:56:24
	905.833333	2022-07-12 04:25:30
	905.833333	2022-08-11 14:54:36
	905.833333	2022-09-11 01:23:42
	905.833333	2022-10-11 11:52:48
	905.833333	2022-11-10 22:21:54
	905.833333	2022-12-11 08:51:00
	905.833333	2023-01-10 19:20:06
	905.833333	2023-02-10 05:49:12
	905.833333	2023-03-12 16:18:18
	905.833333	2023-04-12 02:47:24
	905.833333	2023-05-12 13:16:30
	905.833333	2023-06-11 23:45:36
	905.833333	2023-07-12 10:14:42
	905.833333	2023-08-11 20:43:48
	905.833333	2023-09-11 07:12:54
	905.833333	2023-10-11 17:42:00
	905.833333	2023-11-11 04:11:06
	905.833333	2023-12-11 14:40:12
	905.833333	2024-01-11 01:09:18
regen10ver7t24cfl0tfnud782xr9q774qeup03hm9ds	39684	2
	1	MAINNET
	39683	2022-03-04 00:00:00
regen10xv3mmp66rf95w0js8mc7ckm6dlwgcsm69jkel	310998	17
	112200.250005	MAINNET
	12466.583333	2021-04-22 22:21:54
	12466.583333	2021-05-23 08:51:00
	12466.583333	2021-06-22 19:20:06
	12466.583333	2021-07-23 05:49:12
	12466.583333	2021-08-22 16:18:18
	12466.583333	2021-09-22 02:47:24
	12466.583333	2021-10-22 13:16:30
	12466.583333	2021-11-21 23:45:36
	12466.583333	2021-12-22 10:14:42
	12466.583333	2022-01-21 20:43:48
	12466.583333	2022-02-21 07:12:54
	12466.583333	2022-03-23 17:42:00
	11799	2022-04-13 00:49:12
	12466.583333	2022-04-23 04:11:06
	12466.583333	2022-05-23 14:40:12
	12466.583333	2022-06-23 01:09:18
regen10y9nym4tk2a3a4tja6p56cs5kkm0tysl2w0fh0	5436	25
	1	MAINNET
	226.458341	2022-02-25 00:00:00
	226.458333	2022-03-27 10:29:06
	226.458333	2022-04-26 20:58:12
	226.458333	2022-05-27 07:27:18
	226.458333	2022-06-26 17:56:24
	226.458333	2022-07-27 04:25:30
	226.458333	2022-08-26 14:54:36
	226.458333	2022-09-26 01:23:42
	226.458333	2022-10-26 11:52:48
	226.458333	2022-11-25 22:21:54
	226.458333	2022-12-26 08:51:00
	226.458333	2023-01-25 19:20:06
	226.458333	2023-02-25 05:49:12
	226.458333	2023-03-27 16:18:18
	226.458333	2023-04-27 02:47:24
	226.458333	2023-05-27 13:16:30
	226.458333	2023-06-26 23:45:36
	226.458333	2023-07-27 10:14:42
	226.458333	2023-08-26 20:43:48
	226.458333	2023-09-26 07:12:54
	226.458333	2023-10-26 17:42:00
	226.458333	2023-11-26 04:11:06
	226.458333	2023-12-26 14:40:12
	226.458333	2024-01-26 01:09:18
regen10yhlcvh88sux4zmf67udhg5f5z2803z6jm0d25	56913	26
	1	MAINNET
	1268.125	2022-02-28 00:00:00
	1268.125	2022-03-30 10:29:06
	26477	2022-04-13 00:49:12
	1268.125	2022-04-29 20:58:12
	1268.125	2022-05-30 07:27:18
	1268.125	2022-06-29 17:56:24
	1268.125	2022-07-30 04:25:30
	1268.125	2022-08-29 14:54:36
	1268.125	2022-09-29 01:23:42
	1268.125	2022-10-29 11:52:48
	1268.125	2022-11-28 22:21:54
	1268.125	2022-12-29 08:51:00
	1268.125	2023-01-28 19:20:06
	1268.125	2023-02-28 05:49:12
	1268.125	2023-03-30 16:18:18
	1268.125	2023-04-30 02:47:24
	1268.125	2023-05-30 13:16:30
	1268.125	2023-06-29 23:45:36
	1268.125	2023-07-30 10:14:42
	1268.125	2023-08-29 20:43:48
	1268.125	2023-09-29 07:12:54
	1268.125	2023-10-29 17:42:00
	1268.125	2023-11-29 04:11:06
	1268.125	2023-12-29 14:40:12
	1268.125	2024-01-29 01:09:18
regen125eshccftm05w0dau8kfens2l6rcfa0kykd55c	110446	2
	1	MAINNET
	110445	2022-03-07 00:00:00
regen1273zsxhxd5dlgcr2zjf5x25275hjcp3uqxxdjn	8808	2
	1	MAINNET
	8807	2022-04-13 00:49:12
regen12aesv4dwukd7r75vxht2vh8a33u4nkd6tyxu90	3984	2
	1	MAINNET
	3983	2022-02-26 00:00:00
regen12ftk2gst84zqn9ny2hcuyntuz4jfnxpnr2yvfd	11735	2
	1	MAINNET
	11734	2022-04-13 00:49:12
regen12g5m38uf5zlnjmgprn6yly69pquerf0t5wjw4z	450	2
	1	MAINNET
	449	2022-04-13 00:49:12
regen12h92lzp5cdwfzlsrcxqeh8jw66fr8940c7ml0a	72052	49
	1	MAINNET
	1190.5	2021-09-18 00:00:00
	1190.5	2021-10-18 10:29:06
	1190.5	2021-11-17 20:58:12
	1190.5	2021-12-18 07:27:18
	1190.5	2022-01-17 17:56:24
	1811.625	2022-02-17 00:00:00
	1190.5	2022-02-17 04:25:30
	1811.625	2022-03-19 10:29:06
	1190.5	2022-03-19 14:54:36
	1811.625	2022-04-18 20:58:12
	1190.5	2022-04-19 01:23:42
	1811.625	2022-05-19 07:27:18
	1190.5	2022-05-19 11:52:48
	1811.625	2022-06-18 17:56:24
	1190.5	2022-06-18 22:21:54
	1811.625	2022-07-19 04:25:30
	1190.5	2022-07-19 08:51:00
	1811.625	2022-08-18 14:54:36
	1190.5	2022-08-18 19:20:06
	1811.625	2022-09-18 01:23:42
	1190.5	2022-09-18 05:49:12
	1811.625	2022-10-18 11:52:48
	1190.5	2022-10-18 16:18:18
	1811.625	2022-11-17 22:21:54
	1190.5	2022-11-18 02:47:24
	1811.625	2022-12-18 08:51:00
	1190.5	2022-12-18 13:16:30
	1811.625	2023-01-17 19:20:06
	1190.5	2023-01-17 23:45:36
	1811.625	2023-02-17 05:49:12
	1190.5	2023-02-17 10:14:42
	1811.625	2023-03-19 16:18:18
	1190.5	2023-03-19 20:43:48
	1811.625	2023-04-19 02:47:24
	1190.5	2023-04-19 07:12:54
	1811.625	2023-05-19 13:16:30
	1190.5	2023-05-19 17:42:00
	1811.625	2023-06-18 23:45:36
	1190.5	2023-06-19 04:11:06
	1811.625	2023-07-19 10:14:42
	1190.5	2023-07-19 14:40:12
	1811.625	2023-08-18 20:43:48
	1190.5	2023-08-19 01:09:18
	1811.625	2023-09-18 07:12:54
	1811.625	2023-10-18 17:42:00
	1811.625	2023-11-18 04:11:06
	1811.625	2023-12-18 14:40:12
	1811.625	2024-01-18 01:09:18
regen12hem6yu8rz0wl3tpp7uas54q27d0q53kj3068l	2545	25
	1	MAINNET
	106	2022-02-24 00:00:00
	106	2022-03-26 10:29:06
	106	2022-04-25 20:58:12
	106	2022-05-26 07:27:18
	106	2022-06-25 17:56:24
	106	2022-07-26 04:25:30
	106	2022-08-25 14:54:36
	106	2022-09-25 01:23:42
	106	2022-10-25 11:52:48
	106	2022-11-24 22:21:54
	106	2022-12-25 08:51:00
	106	2023-01-24 19:20:06
	106	2023-02-24 05:49:12
	106	2023-03-26 16:18:18
	106	2023-04-26 02:47:24
	106	2023-05-26 13:16:30
	106	2023-06-25 23:45:36
	106	2023-07-26 10:14:42
	106	2023-08-25 20:43:48
	106	2023-09-25 07:12:54
	106	2023-10-25 17:42:00
	106	2023-11-25 04:11:06
	106	2023-12-25 14:40:12
	106	2024-01-25 01:09:18
regen12ml2jdfjnpcl45frgdvy5neft7d7j68ff9vnad	239738	36
	6104.805575	MAINNET
	6103.805555	2021-05-13 05:29:06
	6103.805555	2021-06-12 15:58:12
	6103.805555	2021-07-13 02:27:18
	6103.805555	2021-08-12 12:56:24
	6103.805555	2021-09-11 23:25:30
	6103.805555	2021-10-12 09:54:36
	6103.805555	2021-11-11 20:23:42
	6103.805555	2021-12-12 06:52:48
	6103.805555	2022-01-11 17:21:54
	6103.805555	2022-02-11 03:51:00
	6103.805555	2022-03-13 14:20:06
	6937.138896	2022-04-13 00:49:12
	6937.138888	2022-05-13 11:18:18
	6937.138888	2022-06-12 21:47:24
	6937.138888	2022-07-13 08:16:30
	6937.138888	2022-08-12 18:45:36
	6937.138888	2022-09-12 05:14:42
	6937.138888	2022-10-12 15:43:48
	6937.138888	2022-11-12 02:12:54
	6937.138888	2022-12-12 12:42:00
	6937.138888	2023-01-11 23:11:06
	6937.138888	2023-02-11 09:40:12
	6937.138888	2023-03-13 20:09:18
	6937.138888	2023-04-13 06:38:24
	6937.138888	2023-05-13 17:07:30
	6937.138888	2023-06-13 03:36:36
	6937.138888	2023-07-13 14:05:42
	6937.138888	2023-08-13 00:34:48
	6937.138888	2023-09-12 11:03:54
	6937.138888	2023-10-12 21:33:00
	6937.138888	2023-11-12 08:02:06
	6937.138888	2023-12-12 18:31:12
	6937.138888	2024-01-12 05:00:18
	6937.138888	2024-02-11 15:29:24
	6937.138888	2024-03-13 01:58:30
regen12p4dwxd4zusmz2c5r7za8nzcjkxl3wthmqex9a	10871	25
	1	MAINNET
	452.916682	2022-02-13 00:00:00
	452.916666	2022-03-15 10:29:06
	452.916666	2022-04-14 20:58:12
	452.916666	2022-05-15 07:27:18
	452.916666	2022-06-14 17:56:24
	452.916666	2022-07-15 04:25:30
	452.916666	2022-08-14 14:54:36
	452.916666	2022-09-14 01:23:42
	452.916666	2022-10-14 11:52:48
	452.916666	2022-11-13 22:21:54
	452.916666	2022-12-14 08:51:00
	452.916666	2023-01-13 19:20:06
	452.916666	2023-02-13 05:49:12
	452.916666	2023-03-15 16:18:18
	452.916666	2023-04-15 02:47:24
	452.916666	2023-05-15 13:16:30
	452.916666	2023-06-14 23:45:36
	452.916666	2023-07-15 10:14:42
	452.916666	2023-08-14 20:43:48
	452.916666	2023-09-14 07:12:54
	452.916666	2023-10-14 17:42:00
	452.916666	2023-11-14 04:11:06
	452.916666	2023-12-14 14:40:12
	452.916666	2024-01-14 01:09:18
regen12pff0pykgnu2785csc3sm6e9m4tw9ttwyfxe37	256360	25
	1	MAINNET
	10681.625	2022-04-13 00:49:12
	10681.625	2022-05-13 11:18:18
	10681.625	2022-06-12 21:47:24
	10681.625	2022-07-13 08:16:30
	10681.625	2022-08-12 18:45:36
	10681.625	2022-09-12 05:14:42
	10681.625	2022-10-12 15:43:48
	10681.625	2022-11-12 02:12:54
	10681.625	2022-12-12 12:42:00
	10681.625	2023-01-11 23:11:06
	10681.625	2023-02-11 09:40:12
	10681.625	2023-03-13 20:09:18
	10681.625	2023-04-13 06:38:24
	10681.625	2023-05-13 17:07:30
	10681.625	2023-06-13 03:36:36
	10681.625	2023-07-13 14:05:42
	10681.625	2023-08-13 00:34:48
	10681.625	2023-09-12 11:03:54
	10681.625	2023-10-12 21:33:00
	10681.625	2023-11-12 08:02:06
	10681.625	2023-12-12 18:31:12
	10681.625	2024-01-12 05:00:18
	10681.625	2024-02-11 15:29:24
	10681.625	2024-03-13 01:58:30
regen12rquchsxk63l4hquflqezmjkjfvwwgrpny2urr	5436	25
	1	MAINNET
	226.458341	2022-03-02 00:00:00
	226.458333	2022-04-01 10:29:06
	226.458333	2022-05-01 20:58:12
	226.458333	2022-06-01 07:27:18
	226.458333	2022-07-01 17:56:24
	226.458333	2022-08-01 04:25:30
	226.458333	2022-08-31 14:54:36
	226.458333	2022-10-01 01:23:42
	226.458333	2022-10-31 11:52:48
	226.458333	2022-11-30 22:21:54
	226.458333	2022-12-31 08:51:00
	226.458333	2023-01-30 19:20:06
	226.458333	2023-03-02 05:49:12
	226.458333	2023-04-01 16:18:18
	226.458333	2023-05-02 02:47:24
	226.458333	2023-06-01 13:16:30
	226.458333	2023-07-01 23:45:36
	226.458333	2023-08-01 10:14:42
	226.458333	2023-08-31 20:43:48
	226.458333	2023-10-01 07:12:54
	226.458333	2023-10-31 17:42:00
	226.458333	2023-12-01 04:11:06
	226.458333	2023-12-31 14:40:12
	226.458333	2024-01-31 01:09:18
regen12txn46zjym2p8h7nfypde9jdu887tkycr003ql	4089	2
	1	MAINNET
	4088	2022-04-13 00:49:12
regen1335tvzav84kwlytujq7hc6lts9n3r4ge67qmrp	10001	25
	1	MAINNET
	416.666682	2022-02-26 00:00:00
	416.666666	2022-03-28 10:29:06
	416.666666	2022-04-27 20:58:12
	416.666666	2022-05-28 07:27:18
	416.666666	2022-06-27 17:56:24
	416.666666	2022-07-28 04:25:30
	416.666666	2022-08-27 14:54:36
	416.666666	2022-09-27 01:23:42
	416.666666	2022-10-27 11:52:48
	416.666666	2022-11-26 22:21:54
	416.666666	2022-12-27 08:51:00
	416.666666	2023-01-26 19:20:06
	416.666666	2023-02-26 05:49:12
	416.666666	2023-03-28 16:18:18
	416.666666	2023-04-28 02:47:24
	416.666666	2023-05-28 13:16:30
	416.666666	2023-06-27 23:45:36
	416.666666	2023-07-28 10:14:42
	416.666666	2023-08-27 20:43:48
	416.666666	2023-09-27 07:12:54
	416.666666	2023-10-27 17:42:00
	416.666666	2023-11-27 04:11:06
	416.666666	2023-12-27 14:40:12
	416.666666	2024-01-27 01:09:18
regen133mvw4llmjkgsmz38qnqlhfmt0tpy2r6cxqqrf	238229	17
	79410.333344	MAINNET
	9926.166666	2021-05-04 11:52:48
	9926.166666	2021-06-03 22:21:54
	9926.166666	2021-07-04 08:51:00
	9926.166666	2021-08-03 19:20:06
	9926.166666	2021-09-03 05:49:12
	9926.166666	2021-10-03 16:18:18
	9926.166666	2021-11-03 02:47:24
	9926.166666	2021-12-03 13:16:30
	9926.166666	2022-01-02 23:45:36
	9926.166666	2022-02-02 10:14:42
	9926.166666	2022-03-04 20:43:48
	9926.166666	2022-04-04 07:12:54
	9926.166666	2022-05-04 17:42:00
	9926.166666	2022-06-04 04:11:06
	9926.166666	2022-07-04 14:40:12
	9926.166666	2022-08-04 01:09:18
regen135lslxk6r0eml99xpa2cd6mwcjv7cnd06y5t25	600001	25
	1	MAINNET
	25000	2022-04-13 00:49:12
	25000	2022-05-13 11:18:18
	25000	2022-06-12 21:47:24
	25000	2022-07-13 08:16:30
	25000	2022-08-12 18:45:36
	25000	2022-09-12 05:14:42
	25000	2022-10-12 15:43:48
	25000	2022-11-12 02:12:54
	25000	2022-12-12 12:42:00
	25000	2023-01-11 23:11:06
	25000	2023-02-11 09:40:12
	25000	2023-03-13 20:09:18
	25000	2023-04-13 06:38:24
	25000	2023-05-13 17:07:30
	25000	2023-06-13 03:36:36
	25000	2023-07-13 14:05:42
	25000	2023-08-13 00:34:48
	25000	2023-09-12 11:03:54
	25000	2023-10-12 21:33:00
	25000	2023-11-12 08:02:06
	25000	2023-12-12 18:31:12
	25000	2024-01-12 05:00:18
	25000	2024-02-11 15:29:24
	25000	2024-03-13 01:58:30
regen136k6u22ukc7k59murkp2wqllexcu5d859z7lt8	9402	2
	1	MAINNET
	9401	2022-04-13 00:49:12
regen13cqv2ey9l29h48wcyth2mjq6kqr7uchue6zzmt	1870	2
	1	MAINNET
	1869	2022-02-27 00:00:00
regen13dlusajkg2rdyvnvffrav6wzup0s5zu7x3f2rr	27468	36
	763.972230	MAINNET
	762.972222	2021-05-13 05:29:06
	762.972222	2021-06-12 15:58:12
	762.972222	2021-07-13 02:27:18
	762.972222	2021-08-12 12:56:24
	762.972222	2021-09-11 23:25:30
	762.972222	2021-10-12 09:54:36
	762.972222	2021-11-11 20:23:42
	762.972222	2021-12-12 06:52:48
	762.972222	2022-01-11 17:21:54
	762.972222	2022-02-11 03:51:00
	762.972222	2022-03-13 14:20:06
	762.972222	2022-04-13 00:49:12
	762.972222	2022-05-13 11:18:18
	762.972222	2022-06-12 21:47:24
	762.972222	2022-07-13 08:16:30
	762.972222	2022-08-12 18:45:36
	762.972222	2022-09-12 05:14:42
	762.972222	2022-10-12 15:43:48
	762.972222	2022-11-12 02:12:54
	762.972222	2022-12-12 12:42:00
	762.972222	2023-01-11 23:11:06
	762.972222	2023-02-11 09:40:12
	762.972222	2023-03-13 20:09:18
	762.972222	2023-04-13 06:38:24
	762.972222	2023-05-13 17:07:30
	762.972222	2023-06-13 03:36:36
	762.972222	2023-07-13 14:05:42
	762.972222	2023-08-13 00:34:48
	762.972222	2023-09-12 11:03:54
	762.972222	2023-10-12 21:33:00
	762.972222	2023-11-12 08:02:06
	762.972222	2023-12-12 18:31:12
	762.972222	2024-01-12 05:00:18
	762.972222	2024-02-11 15:29:24
	762.972222	2024-03-13 01:58:30
regen13wqnuvn3tuqq2t6epf4dtknxma0f27jn8lllyl	2974	2
	1	MAINNET
	2973	2022-04-13 00:49:12
regen13yd53zavqcfrzml6jtaf8n8se8q4lcyqt8qqsz	54349	25
	1	MAINNET
	2264.5	2022-02-15 00:00:00
